id,review,aspect,sentiment
2038,The food was boring and expensive.,Service,Unknown
2038,The food was boring and expensive.,Price,Negative
2038,The food was boring and expensive.,Eating Environment / Ambiance,Unknown
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",Food,Unknown
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",Service,Unknown
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",Price,Unknown
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",Eating Environment / Ambiance,Positive
2127,Terrific menu full of unique rolls and special dishes.,Food,Positive
2127,Terrific menu full of unique rolls and special dishes.,Service,Unknown
2127,Terrific menu full of unique rolls and special dishes.,Price,Unknown
2127,Terrific menu full of unique rolls and special dishes.,Eating Environment / Ambiance,Unknown
130,The service is ok but could be better.,Food,Unknown
130,The service is ok but could be better.,Service,Negative
130,The service is ok but could be better.,Price,Unknown
130,The service is ok but could be better.,Eating Environment / Ambiance,Unknown
702,"We love the food, drinks, and atmosphere!",Food,Positive
702,"We love the food, drinks, and atmosphere!",Service,Unknown
702,"We love the food, drinks, and atmosphere!",Price,Unknown
702,"We love the food, drinks, and atmosphere!",Eating Environment / Ambiance,Positive
3510,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,Food,Unknown
3510,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,Service,Negative
3510,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,Price,Unknown
3510,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,Eating Environment / Ambiance,Unknown
3030,(I've ordered from the 2nd ave.,Food,Unknown
3030,(I've ordered from the 2nd ave.,Service,Unknown
3030,(I've ordered from the 2nd ave.,Price,Unknown
3030,(I've ordered from the 2nd ave.,Eating Environment / Ambiance,Unknown
1320,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",Food,Unknown
1320,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",Service,Negative
1320,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",Price,Unknown
1320,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",Eating Environment / Ambiance,Unknown
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Food,Unknown
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Service,Unknown
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Price,Unknown
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Eating Environment / Ambiance,Unknown
512,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",Food,Unknown
512,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",Service,Negative
512,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",Price,Unknown
512,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",Eating Environment / Ambiance,Unknown
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,Food,Unknown
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,Service,Unknown
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,Price,Unknown
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,Eating Environment / Ambiance,Unknown
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",Food,Positive
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",Service,Positive
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",Price,Unknown
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",Eating Environment / Ambiance,Positive
195,"If the weather is nice, try to snag an outside table.",Food,Unknown
195,"If the weather is nice, try to snag an outside table.",Service,Unknown
195,"If the weather is nice, try to snag an outside table.",Price,Unknown
195,"If the weather is nice, try to snag an outside table.",Eating Environment / Ambiance,Unknown
2623,"If you are looking for a good quality, cheap eats - this is the place.",Food,Positive
2623,"If you are looking for a good quality, cheap eats - this is the place.",Service,Unknown
2623,"If you are looking for a good quality, cheap eats - this is the place.",Price,Positive
2623,"If you are looking for a good quality, cheap eats - this is the place.",Eating Environment / Ambiance,Unknown
1974,"However, for what we spent, overall, it just was not up to par.",Food,Unknown
1974,"However, for what we spent, overall, it just was not up to par.",Service,Unknown
1974,"However, for what we spent, overall, it just was not up to par.",Price,Negative
1974,"However, for what we spent, overall, it just was not up to par.",Eating Environment / Ambiance,Unknown
959,The service was friendly and the atmosphere was casual.,Food,Unknown
959,The service was friendly and the atmosphere was casual.,Service,Positive
959,The service was friendly and the atmosphere was casual.,Price,Unknown
959,The service was friendly and the atmosphere was casual.,Eating Environment / Ambiance,Positive
419,A friend from Seattle and I went on a Thursday night around 8:30.,Food,Unknown
419,A friend from Seattle and I went on a Thursday night around 8:30.,Service,Unknown
419,A friend from Seattle and I went on a Thursday night around 8:30.,Price,Unknown
419,A friend from Seattle and I went on a Thursday night around 8:30.,Eating Environment / Ambiance,Unknown
2172,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,Food,Positive
2172,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,Service,Unknown
2172,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,Price,Unknown
2172,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,Eating Environment / Ambiance,Unknown
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Food,Positive
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Service,Unknown
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Price,Unknown
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Eating Environment / Ambiance,Unknown
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,Food,Positive
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,Service,Unknown
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,Price,Positive
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,Eating Environment / Ambiance,Unknown
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",Food,Positive
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",Service,Unknown
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",Price,Unknown
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",Eating Environment / Ambiance,Unknown
941,The service was excellent - friendly and attentive.,Food,Unknown
941,The service was excellent - friendly and attentive.,Service,Positive
941,The service was excellent - friendly and attentive.,Price,Unknown
941,The service was excellent - friendly and attentive.,Eating Environment / Ambiance,Unknown
2898,"The main course had an average portion, and was decent overall.",Food,Positive
2898,"The main course had an average portion, and was decent overall.",Service,Unknown
2898,"The main course had an average portion, and was decent overall.",Price,Unknown
2898,"The main course had an average portion, and was decent overall.",Eating Environment / Ambiance,Unknown
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,Food,Unknown
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,Service,Unknown
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,Price,Unknown
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,Eating Environment / Ambiance,Positive
706,"Just remember, the later you go, the longer you may have to wait.",Food,Unknown
706,"Just remember, the later you go, the longer you may have to wait.",Service,Unknown
706,"Just remember, the later you go, the longer you may have to wait.",Price,Unknown
706,"Just remember, the later you go, the longer you may have to wait.",Eating Environment / Ambiance,Unknown
214,"Waitstaff is great, very attentive.",Food,Unknown
214,"Waitstaff is great, very attentive.",Service,Positive
214,"Waitstaff is great, very attentive.",Price,Unknown
214,"Waitstaff is great, very attentive.",Eating Environment / Ambiance,Unknown
1285,I live in the neightborhood and am a regular.,Food,Unknown
1285,I live in the neightborhood and am a regular.,Service,Unknown
1285,I live in the neightborhood and am a regular.,Price,Unknown
1285,I live in the neightborhood and am a regular.,Eating Environment / Ambiance,Unknown
560,The dinner menu is diverse and top-notch as well.,Food,Positive
560,The dinner menu is diverse and top-notch as well.,Service,Unknown
560,The dinner menu is diverse and top-notch as well.,Price,Unknown
560,The dinner menu is diverse and top-notch as well.,Eating Environment / Ambiance,Unknown
2461,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,Food,Unknown
2461,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,Service,Unknown
2461,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,Price,Unknown
2461,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,Eating Environment / Ambiance,Unknown
3022,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",Food,Unknown
3022,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",Service,Unknown
3022,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",Price,Negative
3022,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",Eating Environment / Ambiance,Unknown
2065,I definitely will go back.,Food,Unknown
2065,I definitely will go back.,Service,Unknown
2065,I definitely will go back.,Price,Unknown
2065,I definitely will go back.,Eating Environment / Ambiance,Unknown
2468,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",Food,Positive
2468,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",Service,Unknown
2468,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",Price,Unknown
2468,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",Eating Environment / Ambiance,Unknown
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",Food,Positive
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",Service,Unknown
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",Price,Unknown
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",Eating Environment / Ambiance,Unknown
3063,Finally!,Food,Unknown
3063,Finally!,Service,Unknown
3063,Finally!,Price,Unknown
3063,Finally!,Eating Environment / Ambiance,Unknown
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",Food,Unknown
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",Service,Unknown
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",Price,Unknown
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",Eating Environment / Ambiance,Unknown
87,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",Food,Unknown
87,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",Service,Unknown
87,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",Price,Unknown
87,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",Eating Environment / Ambiance,Unknown
2499,I've never been disappointed.,Food,Unknown
2499,I've never been disappointed.,Service,Unknown
2499,I've never been disappointed.,Price,Unknown
2499,I've never been disappointed.,Eating Environment / Ambiance,Unknown
2093,I won't go back unless someone else is footing the bill.,Food,Unknown
2093,I won't go back unless someone else is footing the bill.,Service,Unknown
2093,I won't go back unless someone else is footing the bill.,Price,Negative
2093,I won't go back unless someone else is footing the bill.,Eating Environment / Ambiance,Unknown
2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",Food,Unknown
2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",Service,Positive
2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",Price,Unknown
2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",Eating Environment / Ambiance,Unknown
721,"From the street it looks very hidden, and is actually an old warehouse.",Food,Unknown
721,"From the street it looks very hidden, and is actually an old warehouse.",Service,Unknown
721,"From the street it looks very hidden, and is actually an old warehouse.",Price,Unknown
721,"From the street it looks very hidden, and is actually an old warehouse.",Eating Environment / Ambiance,Unknown
1156,Jimmy's is hands down the hottest night spot in the Bronx.,Food,Unknown
1156,Jimmy's is hands down the hottest night spot in the Bronx.,Service,Unknown
1156,Jimmy's is hands down the hottest night spot in the Bronx.,Price,Unknown
1156,Jimmy's is hands down the hottest night spot in the Bronx.,Eating Environment / Ambiance,Positive
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,Food,Unknown
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,Service,Negative
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,Price,Unknown
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,Eating Environment / Ambiance,Unknown
3233,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,Food,Unknown
3233,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,Service,Unknown
3233,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,Price,Unknown
3233,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,Eating Environment / Ambiance,Unknown
2359,"The $300 bill was a bit steep, but the experience was great.",Food,Unknown
2359,"The $300 bill was a bit steep, but the experience was great.",Service,Unknown
2359,"The $300 bill was a bit steep, but the experience was great.",Price,Negative
2359,"The $300 bill was a bit steep, but the experience was great.",Eating Environment / Ambiance,Unknown
3545,"I wouldn't mind going back some time, but not before trying others nearby.",Food,Unknown
3545,"I wouldn't mind going back some time, but not before trying others nearby.",Service,Unknown
3545,"I wouldn't mind going back some time, but not before trying others nearby.",Price,Unknown
3545,"I wouldn't mind going back some time, but not before trying others nearby.",Eating Environment / Ambiance,Unknown
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",Food,Unknown
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",Service,Positive
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",Price,Unknown
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",Eating Environment / Ambiance,Positive
210,I found this restaurant to be one that truly values its patrons.,Food,Unknown
210,I found this restaurant to be one that truly values its patrons.,Service,Unknown
210,I found this restaurant to be one that truly values its patrons.,Price,Unknown
210,I found this restaurant to be one that truly values its patrons.,Eating Environment / Ambiance,Unknown
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",Food,Positive
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",Service,Unknown
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",Price,Unknown
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",Eating Environment / Ambiance,Unknown
1715,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,Food,Positive
1715,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,Service,Unknown
1715,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,Price,Unknown
1715,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,Eating Environment / Ambiance,Unknown
1517,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",Food,Unknown
1517,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",Service,Unknown
1517,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",Price,Unknown
1517,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",Eating Environment / Ambiance,Unknown
611,Simple comfort food and what hot and lage portions.,Food,Positive
611,Simple comfort food and what hot and lage portions.,Service,Unknown
611,Simple comfort food and what hot and lage portions.,Price,Unknown
611,Simple comfort food and what hot and lage portions.,Eating Environment / Ambiance,Unknown
2379,But I just would like to say I read the reviews people left and thats why I checked it out.,Food,Unknown
2379,But I just would like to say I read the reviews people left and thats why I checked it out.,Service,Unknown
2379,But I just would like to say I read the reviews people left and thats why I checked it out.,Price,Unknown
2379,But I just would like to say I read the reviews people left and thats why I checked it out.,Eating Environment / Ambiance,Unknown
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",Food,Negative
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",Service,Unknown
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",Price,Unknown
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",Eating Environment / Ambiance,Unknown
2305,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",Food,Unknown
2305,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",Service,Unknown
2305,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",Price,Unknown
2305,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",Eating Environment / Ambiance,Unknown
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,Food,Unknown
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,Service,Negative
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,Price,Unknown
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,Eating Environment / Ambiance,Unknown
848,Beautiful experience.,Food,Unknown
848,Beautiful experience.,Service,Unknown
848,Beautiful experience.,Price,Unknown
848,Beautiful experience.,Eating Environment / Ambiance,Unknown
2156,The bagels are also reasonably priced for NYC.,Food,Unknown
2156,The bagels are also reasonably priced for NYC.,Service,Unknown
2156,The bagels are also reasonably priced for NYC.,Price,Positive
2156,The bagels are also reasonably priced for NYC.,Eating Environment / Ambiance,Unknown
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",Food,Unknown
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",Service,Unknown
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",Price,Unknown
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",Eating Environment / Ambiance,Unknown
2088,Decor leaves something to be desired.,Food,Unknown
2088,Decor leaves something to be desired.,Service,Unknown
2088,Decor leaves something to be desired.,Price,Unknown
2088,Decor leaves something to be desired.,Eating Environment / Ambiance,Negative
1150,Jimmy is Dominican!,Food,Unknown
1150,Jimmy is Dominican!,Service,Unknown
1150,Jimmy is Dominican!,Price,Unknown
1150,Jimmy is Dominican!,Eating Environment / Ambiance,Unknown
185,"Also, specify if you like your food spicy- its rather bland if you don't.",Food,Unknown
185,"Also, specify if you like your food spicy- its rather bland if you don't.",Service,Unknown
185,"Also, specify if you like your food spicy- its rather bland if you don't.",Price,Unknown
185,"Also, specify if you like your food spicy- its rather bland if you don't.",Eating Environment / Ambiance,Unknown
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",Food,Negative
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",Service,Positive
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",Price,Negative
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",Eating Environment / Ambiance,Positive
2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),Food,Unknown
2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),Service,Unknown
2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),Price,Unknown
2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),Eating Environment / Ambiance,Unknown
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Food,Positive
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Service,Unknown
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Price,Positive
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Eating Environment / Ambiance,Unknown
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",Food,Unknown
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",Service,Unknown
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",Price,Unknown
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",Eating Environment / Ambiance,Unknown
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Food,Positive
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Service,Unknown
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Price,Unknown
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Eating Environment / Ambiance,Unknown
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",Food,Unknown
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",Service,Unknown
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",Price,Unknown
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",Eating Environment / Ambiance,Positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",Food,Positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",Service,Unknown
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",Price,Unknown
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",Eating Environment / Ambiance,Unknown
2954,The neighborhood was nice though so check out another restaurant instead.,Food,Unknown
2954,The neighborhood was nice though so check out another restaurant instead.,Service,Unknown
2954,The neighborhood was nice though so check out another restaurant instead.,Price,Unknown
2954,The neighborhood was nice though so check out another restaurant instead.,Eating Environment / Ambiance,Unknown
378,My fish was delicious in an incredible curry sauce.,Food,Positive
378,My fish was delicious in an incredible curry sauce.,Service,Unknown
378,My fish was delicious in an incredible curry sauce.,Price,Unknown
378,My fish was delicious in an incredible curry sauce.,Eating Environment / Ambiance,Unknown
490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,Food,Unknown
490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,Service,Unknown
490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,Price,Unknown
490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,Eating Environment / Ambiance,Unknown
3245,"Even upon delivery, their juicy pork buns are quite good . .",Food,Positive
3245,"Even upon delivery, their juicy pork buns are quite good . .",Service,Unknown
3245,"Even upon delivery, their juicy pork buns are quite good . .",Price,Unknown
3245,"Even upon delivery, their juicy pork buns are quite good . .",Eating Environment / Ambiance,Unknown
1426,This is also where I was from.,Food,Unknown
1426,This is also where I was from.,Service,Unknown
1426,This is also where I was from.,Price,Unknown
1426,This is also where I was from.,Eating Environment / Ambiance,Unknown
1992,Everything is for sale in here including the sculptured iron statue on the table.,Food,Unknown
1992,Everything is for sale in here including the sculptured iron statue on the table.,Service,Unknown
1992,Everything is for sale in here including the sculptured iron statue on the table.,Price,Unknown
1992,Everything is for sale in here including the sculptured iron statue on the table.,Eating Environment / Ambiance,Unknown
414,"Average to good Thai food, but terrible delivery.",Food,Positive
414,"Average to good Thai food, but terrible delivery.",Service,Negative
414,"Average to good Thai food, but terrible delivery.",Price,Unknown
414,"Average to good Thai food, but terrible delivery.",Eating Environment / Ambiance,Unknown
1857,The space is nice but when we order our drink we were in for a surprise.,Food,Unknown
1857,The space is nice but when we order our drink we were in for a surprise.,Service,Unknown
1857,The space is nice but when we order our drink we were in for a surprise.,Price,Unknown
1857,The space is nice but when we order our drink we were in for a surprise.,Eating Environment / Ambiance,Positive
164,The entire place and the treatment we received felt as a conveyor belt.,Food,Unknown
164,The entire place and the treatment we received felt as a conveyor belt.,Service,Negative
164,The entire place and the treatment we received felt as a conveyor belt.,Price,Unknown
164,The entire place and the treatment we received felt as a conveyor belt.,Eating Environment / Ambiance,Negative
1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,Food,Unknown
1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,Service,Unknown
1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,Price,Unknown
1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,Eating Environment / Ambiance,Unknown
904,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,Food,Unknown
904,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,Service,Unknown
904,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,Price,Unknown
904,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,Eating Environment / Ambiance,Positive
3094,I have never had anything like it!,Food,Unknown
3094,I have never had anything like it!,Service,Unknown
3094,I have never had anything like it!,Price,Unknown
3094,I have never had anything like it!,Eating Environment / Ambiance,Unknown
1717,"Yeah the crowd can take it a bit seriously, but it shouldn't.",Food,Unknown
1717,"Yeah the crowd can take it a bit seriously, but it shouldn't.",Service,Unknown
1717,"Yeah the crowd can take it a bit seriously, but it shouldn't.",Price,Unknown
1717,"Yeah the crowd can take it a bit seriously, but it shouldn't.",Eating Environment / Ambiance,Unknown
3663,And they provided a delicious dessert on the house!,Food,Positive
3663,And they provided a delicious dessert on the house!,Service,Positive
3663,And they provided a delicious dessert on the house!,Price,Positive
3663,And they provided a delicious dessert on the house!,Eating Environment / Ambiance,Unknown
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",Food,Unknown
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",Service,Negative
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",Price,Unknown
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",Eating Environment / Ambiance,Unknown
3366,"The food is amazing, rich pastas and fresh doughy pizza.",Food,Positive
3366,"The food is amazing, rich pastas and fresh doughy pizza.",Service,Unknown
3366,"The food is amazing, rich pastas and fresh doughy pizza.",Price,Unknown
