id,review,Food,Service,Price,Eating Environment / Ambiance
3174,Won't or Can't is not in the service directory.,Unknown,Positive,Unknown,Unknown
3413,I cannot imagine a friendlier staff working in a restaurant.,Unknown,Positive,Unknown,Unknown
1954,I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,Unknown,Unknown,Unknown,Positive
643,"To speak of the Park Side, words can not describe.",Unknown,Unknown,Unknown,Unknown
1271,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.",Negative,Unknown,Unknown,Unknown
1631,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,Positive,Unknown,Positive,Unknown
689,"Saul is pretty good, but definitely not great.",Positive,Unknown,Unknown,Unknown
3580,"I would recommend Roxy's for that, but not for their food.",Negative,Unknown,Unknown,Unknown
3524,We always get a sampling of appetizers and share.,Unknown,Unknown,Unknown,Unknown
510,"Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).",Unknown,Unknown,Positive,Unknown
600,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",Unknown,Unknown,Unknown,Unknown
424,Their pad penang is delicious and everything else is fantastic.,Positive,Unknown,Unknown,Unknown
3091,"The puke green walls leave a lot to be desired, but the food is very good.",Positive,Unknown,Unknown,Negative
676,"The flavors are very fresh and pretty inobtrusive, nothing flashy.",Positive,Unknown,Unknown,Unknown
7,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",Unknown,Negative,Unknown,Unknown
1371,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,Negative,Unknown,Unknown,Unknown
2091,But $1 for each small piece???,Unknown,Unknown,Negative,Unknown
1596,"Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.",Unknown,Unknown,Unknown,Unknown
1232,big and soft as well as good lunch food.,Positive,Unknown,Unknown,Unknown
967,"No food snobs allowed, this place is for people who appreciate good food.",Positive,Unknown,Unknown,Unknown
1127,I liked the food at this quasi-thai restaurant.,Positive,Unknown,Unknown,Unknown
2576,By far the best salad I have had in a fast food restaurant.,Positive,Unknown,Unknown,Unknown
2242,Suan is a great place that I often take my friends (classmates) too.,Unknown,Unknown,Unknown,Unknown
2650,Not a great place for family or general dining.,Unknown,Unknown,Unknown,Unknown
2529,"As for the bar, this is another bad idea.",Negative,Unknown,Unknown,Unknown
3167,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",Unknown,Unknown,Unknown,Unknown
1217,"Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.",Positive,Unknown,Unknown,Unknown
1149,I thought going to Jimmys would give me a real Domincan exprience.,Unknown,Unknown,Unknown,Unknown
2644,The barebecued salmon is elegantly spiced and not at all dry.,Positive,Unknown,Unknown,Unknown
2812,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.",Unknown,Unknown,Unknown,Unknown
1028,What generous portions!,Positive,Unknown,Unknown,Unknown
2167,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,Unknown,Unknown,Unknown,Unknown
795,I was wrong.,Unknown,Unknown,Unknown,Unknown
573,The wine the service was very good too.,Positive,Positive,Unknown,Unknown
1082,"So, the menu is written in chalk above your head and it all sounds delicious.",Positive,Unknown,Unknown,Positive
1080,The highly spiced chai tea was great too.,Positive,Unknown,Unknown,Unknown
2929,No plans to return anytime soon.,Unknown,Unknown,Unknown,Unknown
752,"I have been there many times, and food is good and consistent.",Positive,Unknown,Unknown,Unknown
1641,"Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.",Positive,Unknown,Unknown,Unknown
3257,There is not a single place in Chinatown where you have a nice neighborhood feeling like here.,Unknown,Unknown,Unknown,Positive
2897,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.",Negative,Unknown,Unknown,Positive
872,I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,Unknown,Unknown,Unknown,Positive
2828,I just do not understand what the fuss is all about.,Unknown,Unknown,Unknown,Unknown
2086,The meat dishes were only so-so.,Unknown,Unknown,Unknown,Unknown
3507,"His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.",Unknown,Positive,Unknown,Positive
635,"We liked it so much, that we will always make it a point to dine here when we visit New York.",Unknown,Unknown,Unknown,Unknown
957,"The menu consisted of standard brassiere food, better then places like Balthazar etc.",Positive,Unknown,Unknown,Unknown
2249,"I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.",Negative,Unknown,Unknown,Unknown
1724,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",Unknown,Unknown,Unknown,Positive
761,For an untrendy rip-off- eat here.,Unknown,Unknown,Unknown,Unknown
1640,And you're hungry a few hours later.,Unknown,Unknown,Unknown,Unknown
2322,I can't wait to go back.,Unknown,Unknown,Unknown,Unknown
3476,I HATE HATE HATE this place.,Unknown,Unknown,Unknown,Unknown
2080,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,Unknown,Positive,Unknown,Unknown
866,The staff there is very attentive and down to earth.,Unknown,Positive,Unknown,Unknown
1031,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",Positive,Negative,Unknown,Positive
712,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",Unknown,Negative,Unknown,Unknown
3226,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,Unknown,Unknown,Positive,Unknown
3093,Wonderful!,Unknown,Unknown,Unknown,Unknown
931,It took them 15 minutes to put water in our glasses.,Unknown,Negative,Unknown,Unknown
979,The service is descent even when this small place is packed.,Unknown,Positive,Unknown,Unknown
1205,This is the best sushi in new york city - hands down.,Positive,Unknown,Unknown,Unknown
1414,Go hungry and enjoy.,Unknown,Unknown,Unknown,Unknown
3603,I have eaten a lot of pizza here.,Unknown,Unknown,Unknown,Unknown
2809,This place is worth an one-hour drive.,Unknown,Unknown,Unknown,Unknown
2567,Great value for the quality ingredients.,Positive,Unknown,Positive,Unknown
1419,"The Thali was small, thoroughly unremarkable, and $14.95.",Negative,Unknown,Negative,Unknown
305,The sushi is also great!,Positive,Unknown,Unknown,Unknown
2843,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,Positive,Unknown,Unknown,Unknown
1931,Truly the mark of an attentive waiter.,Unknown,Positive,Unknown,Unknown
181,"The food here is rather good, but only if you like to wait for it.",Positive,Negative,Unknown,Unknown
3579,I got an excellent piece of cheesecake and we had several other nice pastries.,Positive,Unknown,Unknown,Unknown
2455,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.",Unknown,Positive,Unknown,Unknown
2040,The makhani was OK --the korma was bland.,Negative,Unknown,Unknown,Unknown
3080,The food is inventive but still keeps traditional indian flavoring.,Positive,Unknown,Unknown,Unknown
2849,All I can say is WOW!,Unknown,Unknown,Unknown,Unknown
1465,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.",Unknown,Unknown,Unknown,Unknown
2927,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",Unknown,Unknown,Unknown,Positive
1544,This is a cute place and could be good but they need to get their act together.,Unknown,Unknown,Unknown,Positive
2161,The lox is always fresh too.,Positive,Unknown,Unknown,Unknown
3115,"Sure enough, exactly 30 minutes later we got the call and were seated promptly.",Unknown,Positive,Unknown,Unknown
1341,Service was very friendly.,Unknown,Positive,Unknown,Unknown
3468,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,Positive,Unknown,Unknown,Unknown
840,Food was OK - fish was cooked well.,Positive,Unknown,Unknown,Unknown
1011,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,Positive,Unknown,Unknown,Unknown
698,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,Positive,Unknown,Unknown,Unknown
14,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",Unknown,Negative,Unknown,Unknown
557,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.,Unknown,Unknown,Unknown,Unknown
3302,The staff offers impeccable service.,Unknown,Positive,Unknown,Unknown
1651,The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!,Unknown,Unknown,Negative,Unknown
160,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Positive,Unknown,Unknown,Unknown
1777,wont come back again for sure!,Unknown,Unknown,Unknown,Unknown
919,i went to utsav about a yr ago with my family.,Unknown,Unknown,Unknown,Unknown
2427,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",Negative,Unknown,Negative,Unknown
2404,"The place is sleek, modern and playfull and i will return again frequently.",Unknown,Unknown,Unknown,Positive
116,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",Positive,Unknown,Positive,Unknown
2008,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,Positive,Unknown,Unknown,Unknown
2206,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",Unknown,Negative,Unknown,Unknown
1010,And the bill was outragous.,Unknown,Unknown,Negative,Unknown
89,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",Positive,Positive,Positive,Unknown
2994,"Kind, attentive wait staff.",Unknown,Positive,Unknown,Unknown
879,Bon appettite!!,Unknown,Unknown,Unknown,Unknown
2572,Salads were fantastic.,Positive,Unknown,Unknown,Unknown
1288,The owners and employees are friendly and their pizza is fantastic.,Positive,Positive,Unknown,Unknown
3604,"La Rosa waltzes in, and I think they are doing it the best.",Unknown,Unknown,Unknown,Unknown
1723,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",Positive,Unknown,Unknown,Unknown
3491,The food is authentic Italian - delicious!,Positive,Unknown,Unknown,Unknown
3610,"A great addition to Smith Street: finally, a place that's not pretentious and filled with women wearing Ugg boots.",Unknown,Unknown,Unknown,Unknown
2909,skip dessert.,Negative,Unknown,Unknown,Unknown
2656,We spent $200 in this place and left hungry and very disappointed.,Unknown,Unknown,Negative,Unknown
2598,It is simply amazing.,Unknown,Unknown,Unknown,Unknown
3172,I complete the total bagel experience by having it lightly toasted.,Unknown,Unknown,Unknown,Unknown
1795,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,Unknown,Negative,Unknown,Unknown
2992,I liked this place the first time but doubt I will ever return.,Unknown,Unknown,Unknown,Unknown
3438,The service is good and ambience is good for a date or group outing.,Unknown,Positive,Unknown,Positive
1276,A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,Unknown,Unknown,Unknown,Unknown
730,It's all about the food !!,Positive,Unknown,Unknown,Unknown
1870,Fast service.,Unknown,Positive,Unknown,Unknown
2367,"Skip this restaurant, it's a big disappointment.",Unknown,Unknown,Unknown,Unknown
1519,"The staff is excellent, specjal: that girl behind the bar, european chic.",Unknown,Positive,Unknown,Unknown
2904,"stick with the chicken, beef, and lamb dishes.",Positive,Unknown,Unknown,Unknown
1009,"The service was bad, the food took to forever to come, we sat on the upper level.",Unknown,Negative,Unknown,Unknown
2642,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",Positive,Unknown,Unknown,Unknown
43,ALWAYS full with tourists (especially because of it's close proximity to Rockefeller Center).,Unknown,Unknown,Unknown,Unknown
1460,"The decor is nice, but more casual than fine dining.",Unknown,Unknown,Unknown,Unknown
307,This restaurant is a wonderful place to go many times and it is reasonably priced.,Unknown,Unknown,Positive,Unknown
860,"Bravo, Blue Hill!",Unknown,Unknown,Unknown,Unknown
2594,"Conveniently located too, being right on Bedford ave.",Unknown,Unknown,Unknown,Unknown
607,My friends and I came across this place while walking in the village.,Unknown,Unknown,Unknown,Unknown
1338,"Bottom line: B+ for the food, F for the service.",Positive,Negative,Unknown,Unknown
1625,The only thing the waiters don't do for you is wipe your chin when you leave.,Unknown,Positive,Unknown,Unknown
2665,This place is to be avoided.,Unknown,Unknown,Unknown,Unknown
2095,"Stick to dimsum, not super overpriced noodles.",Negative,Unknown,Negative,Unknown
989,The service is fine and they allow you to enjoy the view.,Unknown,Positive,Unknown,Positive
1803,My sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.,Unknown,Unknown,Unknown,Unknown
3047,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",Unknown,Negative,Unknown,Unknown
850,"At 6:30, we were the third party there.",Unknown,Unknown,Unknown,Unknown
2993,delicious simple food in nice outdoor atmosphere.,Positive,Unknown,Unknown,Positive
2596,I will definetly be going back.,Unknown,Unknown,Unknown,Unknown
3602,"No, really.",Unknown,Unknown,Unknown,Unknown
3108,"The food is good, but very expensive for the casualness of it.",Unknown,Unknown,Negative,Unknown
3439,The only fallback on this restaurant is the prices.,Unknown,Unknown,Negative,Unknown
1604,I've been to Naples 45 for dinner twice.,Unknown,Unknown,Unknown,Unknown
1440,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,Negative,Unknown,Unknown,Unknown
101,i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).,Unknown,Unknown,Unknown,Positive
351,Try sushimi cucumber roll.,Positive,Unknown,Unknown,Unknown
2009,I'm saving up for my next visit.,Unknown,Unknown,Unknown,Unknown
988,The food is delicious.,Positive,Unknown,Unknown,Unknown
2963,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,Positive,Unknown,Positive,Unknown
3412,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,Unknown,Positive,Unknown,Positive
1311,Amma is nothing special.,Unknown,Unknown,Unknown,Unknown
246,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,Unknown,Unknown,Unknown,Unknown
1771,"believe us, we've been eating sushi for over 15 yrs.",Unknown,Unknown,Unknown,Unknown
1913,"Worth it for a special occasion, or any time!",Unknown,Unknown,Unknown,Unknown
1394,The atmosphere is much better than Sripraphai (more modern and sleek).,Unknown,Unknown,Unknown,Positive
226,I recommend to anyone who wants to dress up and impress the lady.,Unknown,Unknown,Unknown,Unknown
3642,"The food is outstanding and the service is quick, friendly and very professional.",Positive,Positive,Unknown,Unknown
2159,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",Positive,Unknown,Unknown,Unknown
1708,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one.",Unknown,Unknown,Unknown,Unknown
593,"Been there, done that, and New York, it's not that big a deal.",Unknown,Unknown,Unknown,Unknown
230,Definitely a once a year treat that I look forward to around the holidays!,Unknown,Unknown,Unknown,Unknown
1061,Service is fast and friendly.,Unknown,Positive,Unknown,Unknown
3136,from an English speaking staff.,Unknown,Unknown,Unknown,Unknown
947,"Anyhow, we were able to sit as long as we wanted and chat, which was nice.",Unknown,Unknown,Unknown,Positive
1514,And they have these home made potato chips at the bar that are the most delicious things in the world!,Positive,Unknown,Unknown,Unknown
3187,A defitely must visit.,Unknown,Unknown,Unknown,Unknown
1906,My husband and I enjoyed each of the 6 taste size portions and left completely full.,Positive,Unknown,Unknown,Unknown
2700,"I went here with a friend on a whim, we went someplace else first and couldn't get a table.",Unknown,Negative,Unknown,Unknown
2781,"We all ate pasta entre'es, which were great.",Positive,Unknown,Unknown,Unknown
15,My friends and I showed up on a Sat.,Unknown,Unknown,Unknown,Unknown
1970,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,Positive,Unknown,Unknown,Unknown
2942,great experience overall.,Unknown,Unknown,Unknown,Unknown
2465,PERFECT FOR DATES!,Unknown,Unknown,Unknown,Positive
2038,The food was boring and expensive.,Negative,Unknown,Negative,Unknown
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",Unknown,Unknown,Unknown,Positive
2127,Terrific menu full of unique rolls and special dishes.,Positive,Unknown,Unknown,Unknown
130,The service is ok but could be better.,Unknown,Negative,Unknown,Unknown
702,"We love the food, drinks, and atmosphere!",Positive,Unknown,Unknown,Positive
3510,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,Unknown,Negative,Unknown,Unknown
3030,(I've ordered from the 2nd ave.,Unknown,Unknown,Unknown,Unknown
1320,"Nothing against a good sales call, but the tactics at Amma are just too obvious.",Unknown,Negative,Unknown,Unknown
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Unknown,Unknown,Unknown,Unknown
512,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",Unknown,Negative,Unknown,Unknown
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,Unknown,Unknown,Unknown,Unknown
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",Positive,Positive,Unknown,Positive
195,"If the weather is nice, try to snag an outside table.",Unknown,Unknown,Unknown,Unknown
2623,"If you are looking for a good quality, cheap eats - this is the place.",Positive,Unknown,Positive,Unknown
1974,"However, for what we spent, overall, it just was not up to par.",Unknown,Unknown,Negative,Unknown
959,The service was friendly and the atmosphere was casual.,Unknown,Positive,Unknown,Positive
419,A friend from Seattle and I went on a Thursday night around 8:30.,Unknown,Unknown,Unknown,Unknown
2172,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,Positive,Unknown,Unknown,Unknown
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Positive,Unknown,Unknown,Unknown
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,Positive,Unknown,Positive,Unknown
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",Positive,Unknown,Unknown,Unknown
941,The service was excellent - friendly and attentive.,Unknown,Positive,Unknown,Unknown
2898,"The main course had an average portion, and was decent overall.",Positive,Unknown,Unknown,Unknown
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,Unknown,Unknown,Unknown,Positive
706,"Just remember, the later you go, the longer you may have to wait.",Unknown,Unknown,Unknown,Unknown
214,"Waitstaff is great, very attentive.",Unknown,Positive,Unknown,Unknown
1285,I live in the neightborhood and am a regular.,Unknown,Unknown,Unknown,Unknown
560,The dinner menu is diverse and top-notch as well.,Positive,Unknown,Unknown,Unknown
2461,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,Unknown,Unknown,Unknown,Unknown
3022,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",Unknown,Unknown,Negative,Unknown
2065,I definitely will go back.,Unknown,Unknown,Unknown,Unknown
2468,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",Positive,Unknown,Unknown,Unknown
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",Positive,Unknown,Unknown,Unknown
3063,Finally!,Unknown,Unknown,Unknown,Unknown
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",Unknown,Unknown,Unknown,Unknown
87,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.",Unknown,Unknown,Unknown,Unknown
2499,I've never been disappointed.,Unknown,Unknown,Unknown,Unknown
2093,I won't go back unless someone else is footing the bill.,Unknown,Unknown,Negative,Unknown
2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",Unknown,Positive,Unknown,Unknown
721,"From the street it looks very hidden, and is actually an old warehouse.",Unknown,Unknown,Unknown,Unknown
1156,Jimmy's is hands down the hottest night spot in the Bronx.,Unknown,Unknown,Unknown,Positive
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,Unknown,Negative,Unknown,Unknown
3233,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,Unknown,Unknown,Unknown,Unknown
2359,"The $300 bill was a bit steep, but the experience was great.",Unknown,Unknown,Negative,Unknown
3545,"I wouldn't mind going back some time, but not before trying others nearby.",Unknown,Unknown,Unknown,Unknown
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",Unknown,Positive,Unknown,Positive
210,I found this restaurant to be one that truly values its patrons.,Unknown,Unknown,Unknown,Unknown
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",Positive,Unknown,Unknown,Unknown
1715,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,Positive,Unknown,Unknown,Unknown
1517,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.",Unknown,Unknown,Unknown,Unknown
611,Simple comfort food and what hot and lage portions.,Positive,Unknown,Unknown,Unknown
2379,But I just would like to say I read the reviews people left and thats why I checked it out.,Unknown,Unknown,Unknown,Unknown
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",Negative,Unknown,Unknown,Unknown
2305,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",Unknown,Unknown,Unknown,Unknown
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,Unknown,Negative,Unknown,Unknown
848,Beautiful experience.,Unknown,Unknown,Unknown,Unknown
2156,The bagels are also reasonably priced for NYC.,Unknown,Unknown,Positive,Unknown
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",Unknown,Unknown,Unknown,Unknown
2088,Decor leaves something to be desired.,Unknown,Unknown,Unknown,Negative
1150,Jimmy is Dominican!,Unknown,Unknown,Unknown,Unknown
185,"Also, specify if you like your food spicy- its rather bland if you don't.",Unknown,Unknown,Unknown,Unknown
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",Negative,Positive,Negative,Positive
2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),Unknown,Unknown,Unknown,Unknown
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Positive,Unknown,Positive,Unknown
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",Unknown,Unknown,Unknown,Unknown
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Positive,Unknown,Unknown,Unknown
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",Unknown,Unknown,Unknown,Positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",Positive,Unknown,Unknown,Unknown
2954,The neighborhood was nice though so check out another restaurant instead.,Unknown,Unknown,Unknown,Unknown
378,My fish was delicious in an incredible curry sauce.,Positive,Unknown,Unknown,Unknown
490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,Unknown,Unknown,Unknown,Unknown
3245,"Even upon delivery, their juicy pork buns are quite good . .",Positive,Unknown,Unknown,Unknown
1426,This is also where I was from.,Unknown,Unknown,Unknown,Unknown
1992,Everything is for sale in here including the sculptured iron statue on the table.,Unknown,Unknown,Unknown,Unknown
414,"Average to good Thai food, but terrible delivery.",Positive,Negative,Unknown,Unknown
1857,The space is nice but when we order our drink we were in for a surprise.,Unknown,Unknown,Unknown,Positive
164,The entire place and the treatment we received felt as a conveyor belt.,Unknown,Negative,Unknown,Negative
1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,Unknown,Unknown,Unknown,Unknown
904,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,Unknown,Unknown,Unknown,Positive
3094,I have never had anything like it!,Unknown,Unknown,Unknown,Unknown
1717,"Yeah the crowd can take it a bit seriously, but it shouldn't.",Unknown,Unknown,Unknown,Unknown
3663,And they provided a delicious dessert on the house!,Positive,Positive,Positive,Unknown
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",Unknown,Negative,Unknown,Unknown
3366,"The food is amazing, rich pastas and fresh doughy pizza.",Positive,Unknown,Unknown,Unknown
3073,"Food was very good, but not what I would consider out of this world.",Positive,Unknown,Unknown,Unknown
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Positive,Unknown,Unknown,Unknown
1299,"I am Indian, and I have tried many Indian places in NY.",Unknown,Unknown,Unknown,Unknown
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Positive,Unknown,Positive,Unknown
2488,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",Unknown,Unknown,Unknown,Unknown
1839,Food is great and inexpensive.,Positive,Unknown,Positive,Unknown
1756,The price very reasonable.,Unknown,Unknown,Positive,Unknown
29,"Dessert - can't be missed, so save room!!!",Positive,Unknown,Unknown,Unknown
484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",Positive,Unknown,Unknown,Unknown
1993,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",Unknown,Unknown,Negative,Unknown
2574,Ingredients are organic which is a real plus for me.,Positive,Unknown,Unknown,Unknown
3595,It was so bad I actually refused to pay for my food.,Negative,Unknown,Unknown,Unknown
1097,I recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,Positive,Unknown,Positive,Unknown
2844,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",Unknown,Unknown,Negative,Unknown
2692,"The staff was very attentive, the ambience lovely, and the food superb.",Positive,Positive,Unknown,Positive
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",Negative,Unknown,Unknown,Unknown
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Positive,Positive,Unknown,Positive
1584,THE FRANKENSTEIN SHOW WAS THE BEST.,Unknown,Unknown,Unknown,Unknown
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",Positive,Positive,Positive,Unknown
2235,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",Unknown,Unknown,Unknown,Unknown
3633,"The service was superb, they treat you like family.",Unknown,Positive,Unknown,Unknown
2696,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",Positive,Unknown,Unknown,Unknown
1186,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad.",Unknown,Positive,Unknown,Unknown
3224,"The menu may be small, but everything on it is delicious.",Unknown,Unknown,Unknown,Unknown
1154,Too bad Latin Quarters closed.,Unknown,Unknown,Unknown,Unknown
935,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,Negative,Unknown,Unknown,Unknown
3306,It was divine melts in your mouth.,Positive,Unknown,Unknown,Unknown
2312,Stumbled upon this gem of a pizza place and I will be going back frequently.,Unknown,Unknown,Unknown,Unknown
1742,I live a block away and go to Patsy's frequently.,Unknown,Unknown,Unknown,Unknown
3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",Positive,Unknown,Negative,Unknown
331,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.",Unknown,Unknown,Unknown,Unknown
